0.731158;0.146086;0.088703;0.030572;0.098344;0.089676;0.141139;0.119288;0.040119;0.003972;0.146289;0.136895;0.025153;0.018704;0.06994;0.116891;0.093285;0.106068;0.092607;0.013057;0.066469;0.011649;0.036218;0.070095;0.008126;0.086794;0.065205;0.017842;0.006001;0.087734;0.054952;0.074728;0.079315;0.075925;0.073145;0.034823;0.095844;0.05104;0.035989;0.04199;0.081121;0.078028;0.013351;0.02663;0.030282;0.109998;0.083126;0.113371;0.156466;0.08357;0.025583;0.026538;0.052128;0.048406;0.02343;0.049815;0.037872;0.066684;0.03161;0.041769;0.048112;0.019562;0.044843;0.048933;0.030383;0.011378;0.093442;0.118608;0.067318;0.040286;0.036241;0.036303;0.015964;0.034818;0.015766;0.017383;0.032731;0.053962;0.072754;0.090082;0.060392;0.092675;0.150052;0.075472;0.050863;0.046764;0.039986;0.035904;0.058936;0.062209;0.054538;0.1145;0.088802;0.045901;0.074539;0.113761;0.079775;0.083435;0.060924;0.050709;0.066368;0.040938;0.037429;0.079324;0.108324;0.037439;0.014585;0.023457;0.037695;0.016961;0.04793;0.040354;0.044838;0.0204;0.035194;0.045984;0.01902;0.045034;0.058748;0.042667;0.019553;0.062692;0.058137;0.028154;0.053842;0.030376;0.056228;0.056067;0.018019;0.018679;0.036243;0.056426;0.049664;0.018526;0.003304;0.022042;0.054889;0.102254;0.109953;0.054668;0.039337;0.013123;0.031213;0.019642;0.042076;0.066452;0.021271;0.03998;0.024717;0.066053;0.088954;0.039226;0.024342;0.064158;0.069648;0.086797;0.064264;0.026823;0.044178;0.091323;0.022077;0.041006;0.017877;0.020222;0.037984;0.011469;0.032429;0.03627;0.033273;0.053358;0.034518;0.036202;0.019893;0.053987;0.051369;0.048326;0.053174;0.047489;0.052127;0.026527;0.038449;0.044185;0.123632;0.113289;0.088398;0.123402;0.123821;0.068575;0.057556;0.037482;0.028525;0.045317;0.058761;0.07251;0.073399;0.102356;0.078246;0.034138;0.049403;0.055042;0.035055;0.075144;0.092573;0.044807;0.010265;0.078748;0.095803;0.029984;0.021586;0.028621;0.041287;0.039982;0.023939;0.034343;0.076165;0.103429;0.046346;0.037496;0.069107;0.060479;0.078123;0.126113;0.087737;0.072803;0.092753;0.086289;0.081102;0.065484;0.047757;0.027341;0.101014;0.071262;0.039929;0.060142;0.056595;0.06788;0.057851;0.022591;0.042306;0.036194;0.036054;0.040887;0.048428;0.039256;0.067275;0.113521;0.101617;0.144315;0.115883;0.062992;0.102632;0.081273;0.078598;0.110783
0.299085;0.064167;0.013283;0.001547;0.028581;0.038342;0.041642;0.057916;0.099217;0.105953;0.063288;0.035379;0.061274;0.056516;0.038348;0.069534;0.060578;0.057703;0.03464;0.070766;0.046814;0.064432;0.090838;0.071745;0.072234;0.082394;0.04621;0.073778;0.058331;0.054591;0.055944;0.016424;0.083099;0.089179;0.040857;0.033099;0.061889;0.066803;0.03252;0.050365;0.08291;0.040652;0.031816;0.09387;0.089806;0.041126;0.041059;0.047882;0.033947;0.045211;0.046499;0.055156;0.039;0.062304;0.061709;0.060263;0.049834;0.050892;0.03953;0.0172;0.06496;0.124497;0.048557;0.051181;0.090063;0.063064;0.069451;0.069806;0.098243;0.057171;0.061516;0.044144;0.040659;0.081357;0.043802;0.055702;0.083685;0.054952;0.077643;0.086609;0.073947;0.006337;0.047158;0.053892;0.044028;0.005594;0.075434;0.067615;0.03707;0.058812;0.045979;0.100191;0.108685;0.060885;0.046113;0.067572;0.120005;0.12492;0.066016;0.086628;0.085683;0.042448;0.035078;0.043375;0.049157;0.028702;0.009147;0.029058;0.044648;0.053397;0.049318;0.046878;0.037697;0.055569;0.050024;0.07186;0.081754;0.069076;0.033924;0.0407;0.101314;0.072735;0.022428;0.017496;0.005336;0.011402;0.044111;0.10043;0.069806;0.034362;0.037544;0.032057;0.05045;0.038144;0.039022;0.101207;0.135028;0.111615;0.033728;0.05004;0.048392;0.030967;0.015251;0.062354;0.102722;0.113479;0.07678;0.0087;0.022032;0.03243;0.050979;0.101788;0.08372;0.054662;0.03444;0.095758;0.02072;0.070735;0.075678;0.049299;0.051392;0.079854;0.073818;0.031555;0.070295;0.07326;0.017219;0.085976;0.119028;0.10109;0.01974;0.021135;0.065377;0.059622;0.064119;0.06503;0.037097;0.024121;0.063588;0.037204;0.037404;0.031506;0.105411;0.114191;0.063336;0.03141;0.036795;0.065808;0.027554;0.041006;0.054946;0.082908;0.086401;0.098464;0.06342;0.053269;0.119402;0.113115;0.071378;0.093513;0.097598;0.09561;0.077579;0.074492;0.07313;0.056946;0.099655;0.105654;0.05269;0.04156;0.079406;0.120967;0.11526;0.070935;0.064017;0.079186;0.066038;0.064971;0.059663;0.064024;0.098026;0.102437;0.053496;0.036793;0.060016;0.047482;0.041543;0.037493;0.059809;0.062707;0.025849;0.085559;0.126029;0.104914;0.107175;0.060605;0.040595;0.010462;0.040016;0.045283;0.066625;0.04086;0.035406;0.041242;0.062285;0.085222;0.055861;0.04245;0.027473;0.062702;0.061487;0.049063;0.036004;0.098188
0.065796;0.096346;0.035292;0.051937;0.069777;0.114343;0.083175;0.10627;0.130324;0.059345;0.024813;0.061007;0.120484;0.094608;0.018842;0.05991;0.077345;0.123415;0.059268;0.035237;0.029432;0.024355;0.049104;0.056601;0.036948;0.034833;0.047264;0.042835;0.04134;0.033135;0.070234;0.077094;0.058226;0.008748;0.03627;0.040891;0.061037;0.090295;0.081914;0.065803;0.101846;0.096245;0.057031;0.069768;0.102118;0.084294;0.07367;0.053677;0.085355;0.061311;0.044766;0.025523;0.034874;0.062618;0.136487;0.122285;0.059872;0.062971;0.070885;0.030467;0.019276;0.080978;0.075337;0.06626;0.107443;0.026012;0.026986;0.070702;0.086131;0.082864;0.102015;0.048141;0.019208;0.031079;0.040146;0.089135;0.095572;0.094366;0.05633;0.109024;0.073758;0.047814;0.082549;0.083331;0.046331;0.128409;0.049185;0.040202;0.036981;0.116628;0.136133;0.057991;0.034064;0.057723;0.02439;0.036005;0.062398;0.059855;0.060494;0.027567;0.058899;0.049317;0.06606;0.037339;0.008118;0.061543;0.105242;0.091226;0.047471;0.027353;0.039297;0.018264;0.032266;0.071267;0.032349;0.051905;0.042924;0.041937;0.061328;0.069736;0.064669;0.050597;0.020663;0.058305;0.079223;0.097871;0.133372;0.104982;0.068835;0.094234;0.043485;0.046586;0.083541;0.062711;0.027707;0.108985;0.115975;0.118945;0.104393;0.055977;0.027906;0.026995;0.003591;0.064518;0.120447;0.069435;0.03365;0.085972;0.087387;0.06464;0.062611;0.046753;0.073173;0.125794;0.135013;0.08236;0.052979;0.054407;0.075846;0.069583;0.043246;0.006377;0.010861;0.068328;0.076499;0.068596;0.063195;0.034679;0.012998;0.025758;0.035117;0.066672;0.103143;0.068513;0.049541;0.048761;0.024417;0.090449;0.100171;0.046954;0.066876;0.049258;0.062461;0.076722;0.007207;0.026202;0.054009;0.025901;0.041751;0.08279;0.030454;0.10438;0.083189;0.064349;0.044247;0.017538;0.02184;0.048428;0.080024;0.089693;0.056868;0.016671;0.021163;0.046458;0.0073;0.017232;0.008156;0.051683;0.055236;0.048961;0.027669;0.052009;0.117878;0.113684;0.04113;0.021509;0.067662;0.08453;0.02763;0.023293;0.060754;0.093682;0.072188;0.075827;0.102532;0.068988;0.051084;0.083572;0.051536;0.029373;0.047181;0.038242;0.03925;0.054195;0.041173;0.031604;0.057913;0.030595;0.044615;0.061576;0.070616;0.068486;0.059929;0.021694;0.044654;0.04493;0.02515;0.050822;0.034064;0.039371;0.03288;0.042953;0.090401;0.067274
0.162885;0.066082;0.02748;0.033138;0.09953;0.095057;0.110265;0.112086;0.068976;0.031175;0.051781;0.101329;0.091288;0.038592;0.082984;0.012203;0.054683;0.008189;0.020847;0.009928;0.020644;0.024093;0.013826;0.038278;0.021325;0.064728;0.101916;0.063353;0.013094;0.028218;0.079115;0.033623;0.053376;0.06192;0.019613;0.058445;0.000986;0.076387;0.098352;0.061269;0.042053;0.049034;0.01829;0.054264;0.026242;0.017339;0.024612;0.016694;0.057298;0.060306;0.064346;0.027263;0.062123;0.083993;0.068683;0.064818;0.030786;0.084359;0.138664;0.126636;0.053519;0.037981;0.048593;0.014437;0.061968;0.016365;0.025423;0.056094;0.050024;0.008823;0.065293;0.072361;0.011359;0.143129;0.162344;0.091867;0.032478;0.035493;0.038017;0.042334;0.049931;0.098959;0.061822;0.048681;0.030238;0.021604;0.039383;0.030496;0.071089;0.046897;0.024378;0.027394;0.071781;0.075254;0.032116;0.016412;0.022384;0.031934;0.027637;0.073447;0.004433;0.071609;0.046914;0.01692;0.060374;0.097015;0.03727;0.066189;0.030372;0.065713;0.039365;0.056396;0.065356;0.026319;0.012741;0.061109;0.099367;0.050101;0.026414;0.016799;0.057528;0.054988;0.059375;0.028602;0.022768;0.09134;0.062952;0.068901;0.08404;0.044208;0.041442;0.050351;0.055277;0.11079;0.06518;0.036353;0.050916;0.055886;0.049304;0.053172;0.040283;0.022799;0.042619;0.081309;0.068551;0.030273;0.03832;0.04033;0.035939;0.053877;0.041149;0.015238;0.007458;0.036606;0.037543;0.02833;0.059979;0.097484;0.071022;0.056071;0.06643;0.046447;0.076022;0.104682;0.022132;0.061166;0.130426;0.103807;0.076771;0.061563;0.036616;0.044438;0.032889;0.02681;0.017819;0.025451;0.028903;0.017122;0.020393;0.035027;0.036246;0.052861;0.072203;0.063704;0.030774;0.023931;0.047675;0.033599;0.047091;0.057885;0.088098;0.049936;0.031169;0.085509;0.048129;0.050107;0.029354;0.067117;0.046439;0.033846;0.024623;0.015672;0.023614;0.069293;0.036972;0.030701;0.004214;0.073137;0.0942;0.067951;0.073839;0.07999;0.034131;0.008883;0.033164;0.089353;0.047238;0.031215;0.077158;0.073992;0.011636;0.053267;0.022929;0.017676;0.0241;0.055915;0.057011;0.062544;0.103338;0.053024;0.062056;0.067132;0.042798;0.038293;0.030109;0.065434;0.112927;0.120236;0.062364;0.067607;0.080637;0.051087;0.06221;0.048574;0.040181;0.030384;0.055727;0.095931;0.103738;0.063322;0.028136;0.046134;0.042029;0.058375
2.122027;0.953355;0.835436;0.631729;0.530247;0.431239;0.382881;0.338501;0.340179;0.30775;0.31046;0.272658;0.223226;0.230011;0.236929;0.229942;0.188704;0.163164;0.185853;0.171836;0.125657;0.062293;0.061763;0.12773;0.130438;0.119921;0.096265;0.083268;0.136326;0.111485;0.036291;0.085941;0.112211;0.098583;0.124935;0.13096;0.068873;0.082947;0.134192;0.103112;0.1132;0.128197;0.060427;0.073903;0.109671;0.090724;0.11555;0.171488;0.138759;0.076099;0.068865;0.083581;0.070982;0.079397;0.078447;0.090769;0.120556;0.068543;0.022463;0.006775;0.017585;0.04916;0.079278;0.047388;0.0547;0.025641;0.034946;0.057573;0.032727;0.072279;0.083518;0.065075;0.070232;0.059627;0.072334;0.044598;0.021623;0.099035;0.147571;0.093262;0.039554;0.039198;0.04257;0.025617;0.012124;0.038003;0.044005;0.045437;0.10016;0.097098;0.103847;0.106058;0.090426;0.07706;0.039399;0.006918;0.039164;0.049752;0.076053;0.063992;0.051089;0.034931;0.061086;0.081365;0.077499;0.053892;0.054065;0.026821;0.038245;0.035624;0.066397;0.120306;0.07116;0.018625;0.095901;0.106763;0.048013;0.020782;0.051898;0.039797;0.061315;0.060281;0.089645;0.081564;0.071497;0.052454;0.052685;0.048038;0.059258;0.065416;0.025508;0.061423;0.053064;0.027645;0.024707;0.045966;0.061169;0.049408;0.061307;0.052607;0.036078;0.030535;0.042515;0.046195;0.027828;0.035498;0.025523;0.022376;0.047419;0.042276;0.038037;0.018464;0.075764;0.082154;0.114035;0.122693;0.136328;0.119215;0.068874;0.003119;0.0849;0.075581;0.012189;0.052897;0.070494;0.065456;0.020061;0.051432;0.097283;0.06212;0.067013;0.071442;0.079558;0.067557;0.055289;0.038845;0.056505;0.075932;0.103597;0.067427;0.064567;0.065668;0.015099;0.076359;0.100135;0.0955;0.056073;0.033137;0.050575;0.051332;0.087047;0.098639;0.060168;0.02378;0.059234;0.107283;0.125046;0.125873;0.096301;0.0556;0.028681;0.023043;0.019907;0.058736;0.061738;0.051753;0.032279;0.029353;0.03638;0.027173;0.037544;0.038117;0.0666;0.04222;0.024086;0.037994;0.081274;0.056191;0.009484;0.047032;0.061694;0.03359;0.057283;0.076444;0.026714;0.087696;0.088868;0.021742;0.046783;0.093395;0.073444;0.062628;0.132594;0.148406;0.078766;0.091054;0.118287;0.103076;0.064039;0.055446;0.045782;0.049805;0.043984;0.065117;0.079386;0.039975;0.099178;0.095236;0.044794;0.009609;0.035896;0.015374;0.033629;0.052411
0.046643;0.075707;0.02169;0.073627;0.102242;0.09727;0.0525;0.019859;0.044754;0.06788;0.036207;0.027164;0.012617;0.055658;0.078159;0.027108;0.082864;0.056585;0.028849;0.048691;0.085136;0.068195;0.011293;0.011276;0.073089;0.021367;0.069714;0.117489;0.086162;0.03512;0.022556;0.016835;0.058767;0.073788;0.082935;0.036644;0.091057;0.089185;0.07376;0.090762;0.048907;0.058125;0.022191;0.037511;0.050944;0.066939;0.046676;0.062685;0.067521;0.077178;0.130158;0.118869;0.043601;0.044056;0.07448;0.097891;0.093323;0.085153;0.060007;0.072309;0.12344;0.092568;0.020863;0.018969;0.047105;0.04841;0.063648;0.064263;0.059863;0.043866;0.035617;0.040716;0.060693;0.06967;0.065189;0.050138;0.036998;0.026482;0.004966;0.032093;0.061376;0.041736;0.062414;0.084068;0.012042;0.014428;0.055798;0.025625;0.079562;0.057744;0.010397;0.020686;0.013636;0.035757;0.042569;0.093219;0.095873;0.079344;0.117928;0.082216;0.045328;0.083087;0.053079;0.024582;0.026649;0.017783;0.01587;0.030053;0.060337;0.074869;0.043008;0.025321;0.076005;0.098201;0.059443;0.045934;0.07903;0.051774;0.020362;0.048775;0.050704;0.039583;0.077424;0.040299;0.079156;0.1032;0.068293;0.071969;0.027534;0.06496;0.065207;0.062261;0.061396;0.03719;0.013266;0.008976;0.032689;0.053104;0.02781;0.013334;0.046452;0.087168;0.015244;0.089824;0.060478;0.069168;0.032247;0.049576;0.052545;0.030133;0.037381;0.038473;0.062044;0.058716;0.040804;0.057156;0.074644;0.067736;0.065665;0.101205;0.084015;0.142919;0.187177;0.064253;0.058865;0.075906;0.075837;0.038479;0.085923;0.034;0.056077;0.08727;0.06313;0.021995;0.031146;0.082135;0.120632;0.078683;0.046983;0.048569;0.032039;0.062006;0.058044;0.033961;0.045739;0.071185;0.04923;0.020699;0.025173;0.026301;0.014769;0.047671;0.072696;0.058463;0.055442;0.02633;0.040533;0.055753;0.044642;0.039086;0.043577;0.04416;0.031347;0.024989;0.011572;0.063684;0.083564;0.068497;0.033562;0.09676;0.105965;0.087359;0.02641;0.051804;0.032178;0.005235;0.002315;0.026576;0.069777;0.118717;0.096736;0.037072;0.039956;0.060498;0.104025;0.076354;0.050474;0.050777;0.051246;0.051803;0.034287;0.01339;0.056022;0.072322;0.028395;0.073539;0.042354;0.055148;0.06606;0.083395;0.070961;0.027323;0.017239;0.01988;0.071032;0.075042;0.02882;0.089168;0.071485;0.047895;0.039925;0.039713;0.047927;0.056382
0.246442;0.097257;0.051352;0.05399;0.057707;0.043623;0.042954;0.09548;0.065716;0.129875;0.134775;0.102853;0.087056;0.066828;0.02573;0.102393;0.055485;0.028039;0.084634;0.089641;0.058813;0.024082;0.03677;0.034331;0.001059;0.037196;0.025919;0.022289;0.030761;0.023232;0.039156;0.038393;0.07354;0.095182;0.074777;0.014849;0.003708;0.013223;0.06028;0.038436;0.019276;0.047677;0.080769;0.109617;0.09467;0.02114;0.039289;0.007379;0.017774;0.043935;0.027401;0.028231;0.050901;0.031457;0.014695;0.03933;0.041941;0.034068;0.054494;0.058618;0.054651;0.070634;0.068607;0.044934;0.0301;0.030535;0.014082;0.031399;0.049014;0.072525;0.046765;0.05434;0.048326;0.05869;0.056641;0.033201;0.057256;0.039075;0.016224;0.030096;0.051691;0.067476;0.020439;0.065693;0.03328;0.06596;0.105984;0.106953;0.056541;0.052602;0.077981;0.037978;0.02415;0.050536;0.079107;0.10115;0.072638;0.069748;0.086829;0.01897;0.011912;0.040058;0.070817;0.092367;0.088159;0.053517;0.032302;0.06538;0.07155;0.049533;0.051692;0.035242;0.034151;0.026777;0.060933;0.067061;0.039145;0.044869;0.093233;0.104487;0.067162;0.056925;0.034242;0.057356;0.099319;0.059863;0.018909;0.044186;0.061844;0.042256;0.004066;0.046115;0.027347;0.01854;0.00327;0.033794;0.06678;0.108543;0.101509;0.046331;0.075108;0.134155;0.145706;0.118345;0.060743;0.04791;0.056699;0.105619;0.109306;0.12106;0.054354;0.030951;0.013328;0.029453;0.069407;0.022342;0.037008;0.030296;0.059486;0.090401;0.039193;0.02495;0.024333;0.058944;0.086184;0.074818;0.061329;0.021684;0.037024;0.062918;0.039805;0.057399;0.045924;0.028187;0.059256;0.101436;0.1056;0.045333;0.058491;0.123921;0.04907;0.046149;0.05012;0.049324;0.036406;0.038592;0.025824;0.061496;0.123571;0.077878;0.021263;0.078027;0.114997;0.078513;0.086347;0.078352;0.037032;0.018144;0.056899;0.090837;0.099175;0.116056;0.092831;0.042984;0.103911;0.078927;0.044755;0.097594;0.085169;0.030515;0.016498;0.018661;0.049062;0.038499;0.060219;0.090003;0.076121;0.039177;0.012855;0.057022;0.085001;0.04835;0.061739;0.057792;0.049802;0.063445;0.04867;0.033305;0.029482;0.028452;0.035988;0.019283;0.032731;0.019392;0.047219;0.022858;0.060956;0.074086;0.015229;0.046389;0.036697;0.031023;0.0641;0.075824;0.056919;0.03349;0.051924;0.0437;0.005626;0.021421;0.009262;0.056054;0.045204;0.048743
0.044983;0.030661;0.028801;0.036706;0.012699;0.029028;0.068984;0.070922;0.06739;0.079322;0.049521;0.060042;0.0554;0.051472;0.069652;0.081643;0.053293;0.014871;0.078543;0.084954;0.066503;0.130269;0.06951;0.005128;0.017862;0.043795;0.061603;0.034699;0.057241;0.041807;0.008154;0.04342;0.032431;0.011594;0.048052;0.091156;0.11846;0.098089;0.072457;0.030446;0.051493;0.038008;0.017111;0.025056;0.043597;0.095619;0.083826;0.075392;0.047563;0.025854;0.022924;0.040555;0.041155;0.068638;0.075147;0.037536;0.057598;0.083334;0.047012;0.030811;0.022243;0.051475;0.031629;0.01278;0.003;0.031548;0.006783;0.054384;0.014153;0.108204;0.071043;0.076395;0.117489;0.084685;0.042664;0.030995;0.001021;0.055098;0.081085;0.042327;0.020885;0.027304;0.034401;0.043068;0.068382;0.072061;0.035916;0.040956;0.071892;0.030307;0.029831;0.054354;0.037092;0.007256;0.024447;0.023337;0.038522;0.07528;0.071703;0.122863;0.078218;0.018781;0.033017;0.0799;0.094897;0.099081;0.075612;0.046448;0.050755;0.033088;0.076045;0.076252;0.032773;0.032791;0.051423;0.036209;0.017749;0.050065;0.085632;0.084261;0.070441;0.024814;0.067898;0.126551;0.099765;0.04744;0.035113;0.106351;0.07329;0.096586;0.104757;0.067533;0.075915;0.049883;0.032551;0.017099;0.039282;0.057976;0.087715;0.078684;0.021655;0.006925;0.023269;0.056892;0.078856;0.014782;0.076692;0.03146;0.051946;0.06926;0.067455;0.080651;0.071744;0.035926;0.012945;0.039233;0.046601;0.029383;0.071256;0.036296;0.114267;0.126916;0.056995;0.014675;0.050183;0.078602;0.103526;0.11516;0.067334;0.021975;0.007354;0.036931;0.06275;0.104157;0.126776;0.075801;0.099693;0.073081;0.01415;0.014445;0.058357;0.05224;0.025493;0.12302;0.134742;0.036045;0.07739;0.044355;0.037919;0.034033;0.025655;0.010223;0.017696;0.045584;0.067104;0.024282;0.045406;0.077916;0.030401;0.023719;0.01484;0.010598;0.04637;0.076184;0.049692;0.084167;0.090807;0.073475;0.092285;0.058349;0.017569;0.040275;0.017653;0.037001;0.035875;0.039774;0.049491;0.016975;0.038325;0.056142;0.004421;0.039877;0.09034;0.102311;0.06314;0.023209;0.042309;0.087976;0.094168;0.081285;0.078814;0.007661;0.081672;0.057475;0.022463;0.021585;0.031454;0.050206;0.027636;0.064144;0.042297;0.011812;0.009449;0.030583;0.076374;0.104469;0.055251;0.073691;0.063114;0.033246;0.075885;0.044848;0.076855;0.056495
0.043892;0.081874;0.07184;0.064376;0.085432;0.058953;0.017417;0.052359;0.123495;0.070064;0.027306;0.024944;0.054492;0.057898;0.035749;0.018039;0.064266;0.129345;0.063865;0.047521;0.03764;0.031255;0.043905;0.061358;0.06668;0.088614;0.048181;0.029644;0.016916;0.052124;0.028033;0.061579;0.082295;0.063214;0.018358;0.069197;0.106493;0.038299;0.045517;0.025903;0.07433;0.085851;0.024737;0.011354;0.078761;0.09822;0.079828;0.068629;0.087072;0.100965;0.095644;0.061592;0.078003;0.131199;0.076131;0.013577;0.04057;0.030502;0.035334;0.0277;0.078263;0.047721;0.013686;0.013439;0.042856;0.058779;0.023173;0.058137;0.03688;0.092437;0.097406;0.051793;0.039644;0.057899;0.005997;0.037228;0.041464;0.046994;0.027527;0.014107;0.062794;0.081414;0.071407;0.092758;0.015515;0.128444;0.114788;0.031208;0.043684;0.023595;0.012815;0.030006;0.057566;0.041434;0.013164;0.032335;0.014346;0.014366;0.022041;0.041901;0.04379;0.11287;0.052241;0.040666;0.012232;0.025808;0.004907;0.072275;0.045937;0.067663;0.061295;0.088349;0.091563;0.02106;0.04607;0.018073;0.054646;0.098158;0.07343;0.059524;0.041413;0.022252;0.053695;0.080966;0.047878;0.034144;0.041024;0.0242;0.037833;0.050928;0.048993;0.060879;0.06674;0.028991;0.106147;0.097398;0.062342;0.010092;0.035278;0.002355;0.062057;0.06702;0.015267;0.045963;0.047389;0.040871;0.02702;0.048954;0.008228;0.04679;0.052259;0.051807;0.010227;0.012418;0.021705;0.074259;0.043493;0.016126;0.071003;0.104413;0.053345;0.012539;0.004145;0.028764;0.054638;0.041657;0.054501;0.081977;0.074876;0.051889;0.056376;0.058485;0.085311;0.121031;0.052426;0.012674;0.081885;0.105645;0.042421;0.041932;0.044477;0.015636;0.021425;0.022891;0.052328;0.04152;0.025533;0.032617;0.023104;0.015149;0.013779;0.037196;0.067151;0.075913;0.070889;0.048926;0.045218;0.063271;0.050537;0.061873;0.080001;0.041939;0.018755;0.028118;0.020105;0.053778;0.045795;0.046819;0.044886;0.026484;0.055815;0.019058;0.083454;0.109724;0.127434;0.091205;0.097514;0.061111;0.005383;0.027822;0.049651;0.062797;0.094296;0.071117;0.04296;0.02639;0.017255;0.032519;0.039314;0.029809;0.011127;0.016517;0.044683;0.055607;0.042289;0.082477;0.074949;0.082955;0.101605;0.098452;0.075219;0.037095;0.044127;0.019643;0.049733;0.02322;0.102561;0.078141;0.051204;0.093783;0.143359;0.092896;0.049313;0.065917
0.099342;0.071583;0.019489;0.084451;0.114977;0.08161;0.08818;0.035224;0.01804;0.059008;0.045124;0.007941;0.03491;0.061849;0.053026;0.07872;0.041106;0.063414;0.062124;0.042422;0.029603;0.038236;0.006837;0.037903;0.01865;0.071573;0.018698;0.089249;0.093713;0.039378;0.07457;0.029924;0.074129;0.069607;0.022495;0.036057;0.025885;0.042769;0.058287;0.104163;0.092047;0.096885;0.067057;0.033528;0.050071;0.08473;0.077383;0.026948;0.04792;0.028029;0.018197;0.022375;0.039601;0.074322;0.033054;0.037398;0.062689;0.146736;0.140205;0.104405;0.086505;0.032821;0.032495;0.06141;0.047821;0.083527;0.040073;0.047732;0.062827;0.077947;0.098515;0.072075;0.090598;0.083801;0.066899;0.115894;0.103502;0.070175;0.08272;0.07725;0.068258;0.083123;0.093444;0.064193;0.103264;0.055299;0.016042;0.021273;0.043503;0.051412;0.043612;0.010193;0.050852;0.069383;0.050643;0.020366;0.043847;0.006698;0.044978;0.044267;0.021445;0.05657;0.076313;0.027753;0.047159;0.040822;0.056191;0.062252;0.009519;0.043834;0.072724;0.094143;0.088261;0.042214;0.02974;0.051515;0.080211;0.075372;0.014897;0.039499;0.03581;0.038745;0.043028;0.059499;0.072727;0.122529;0.059904;0.05976;0.024218;0.018796;0.059947;0.089605;0.073658;0.068863;0.081678;0.092023;0.124085;0.084034;0.026562;0.032552;0.039593;0.078394;0.105662;0.062449;0.070531;0.087021;0.062644;0.017638;0.026301;0.002523;0.060415;0.096777;0.057265;0.020794;0.085026;0.084418;0.034813;0.046013;0.017643;0.081136;0.126104;0.040694;0.050708;0.031428;0.072031;0.047568;0.082544;0.037536;0.086928;0.128022;0.104485;0.081581;0.036553;0.058619;0.073731;0.058199;0.09731;0.093283;0.065241;0.105651;0.093086;0.056446;0.038578;0.077479;0.102863;0.004884;0.012216;0.056931;0.066016;0.089009;0.082841;0.052035;0.074767;0.082562;0.081012;0.054166;0.088768;0.015599;0.03439;0.034398;0.058668;0.054903;0.064302;0.044607;0.032572;0.025415;0.055146;0.109561;0.07048;0.031988;0.029239;0.025955;0.028061;0.042318;0.082875;0.103694;0.076801;0.057419;0.072848;0.090791;0.069267;0.018346;0.058777;0.09161;0.056385;0.03686;0.073049;0.110629;0.068987;0.036184;0.053907;0.054138;0.046881;0.063296;0.071192;0.039908;0.031686;0.056546;0.036112;0.032199;0.014379;0.047965;0.06934;0.083078;0.095868;0.050757;0.032977;0.069305;0.102464;0.128892;0.10666;0.084806;0.093444;0.059026
